Order ID,Order Date,Region,Customer Name,Customer Segment,Product Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
1677,2022-09-27,South,Aditya,Consumer,Office Supplies,Pens,3,119.07,0.2,285.77,46.4
1678,2023-12-05,Central,Shiva,Corporate,Electronics,Laptop,9,359.61,0.1,2912.84,174.68
1679,2023-11-18,West,Pooja,Corporate,Electronics,Mobile,2,1030.98,0.15,1752.67,505.74
1680,2022-10-12,West,Ananya,Consumer,Electronics,Laptop,2,1901.19,0.2,3041.9,704.56
1681,2023-12-17,North,Saanvi,Corporate,Furniture,Storage,3,480.35,0.05,1369.0,77.32
1682,2023-11-07,North,Shiva,Consumer,Office Supplies,Paper,5,686.4,0.2,2745.6,687.01
1683,2022-08-15,North,Riya,Home Office,Furniture,Tables,9,658.28,0.0,5924.52,519.7
1684,2023-01-16,North,Vihaan,Corporate,Electronics,Mobile,8,333.69,0.15,2269.09,138.38
1685,2023-04-05,East,Saanvi,Corporate,Office Supplies,Paper,3,1014.28,0.15,2586.41,314.6
1686,2022-01-07,East,Vihaan,Corporate,Electronics,Accessories,5,862.24,0.05,4095.64,622.4
1687,2022-01-29,West,Ananya,Home Office,Office Supplies,Pens,1,1289.52,0.15,1096.09,148.97
1688,2022-02-02,South,Kavya,Home Office,Office Supplies,Pens,6,508.11,0.0,3048.66,911.97
1689,2023-10-08,South,Aarav,Corporate,Office Supplies,Pens,5,212.38,0.0,1061.9,207.22
1690,2022-03-20,North,Vihaan,Home Office,Electronics,Laptop,8,857.56,0.05,6517.46,748.5
1691,2023-04-04,North,Saanvi,Corporate,Office Supplies,Binders,9,1211.14,0.2,8720.21,1391.89
1692,2023-07-24,South,Saanvi,Home Office,Office Supplies,Paper,6,1972.05,0.1,10649.07,680.49
1693,2023-06-22,North,Diya,Home Office,Office Supplies,Paper,2,1294.12,0.2,2070.59,110.65
1694,2023-04-27,North,Kunal,Corporate,Electronics,Mobile,8,587.41,0.15,3994.39,1100.56
1695,2023-03-06,East,Diya,Corporate,Electronics,Mobile,8,310.85,0.0,2486.8,497.75
1696,2022-10-12,East,Vivaan,Corporate,Office Supplies,Pens,5,1317.82,0.05,6259.64,1148.99
1697,2023-05-31,North,Varsha,Home Office,Electronics,Accessories,4,1678.69,0.0,6714.76,1004.46
1698,2022-04-09,Central,Krishna,Corporate,Furniture,Chairs,5,679.58,0.05,3228.0,208.33
1699,2023-02-01,Central,Aditya,Home Office,Furniture,Storage,1,79.11,0.15,67.24,16.37
1700,2023-05-04,Central,Nisha,Consumer,Electronics,Accessories,8,1092.83,0.05,8305.51,853.16
1701,2022-02-08,West,Krishna,Corporate,Furniture,Tables,7,59.28,0.05,394.21,105.32
1702,2022-09-28,South,Rohit,Consumer,Electronics,Laptop,1,926.4,0.0,926.4,252.81
1703,2022-06-06,Central,Diya,Consumer,Furniture,Storage,9,733.12,0.1,5938.27,1139.12
1704,2022-03-16,East,Shiva,Corporate,Electronics,Mobile,3,579.46,0.0,1738.38,467.71
1705,2022-05-10,North,Riya,Consumer,Furniture,Chairs,4,873.94,0.1,3146.18,874.2
1706,2023-11-18,South,Sneha,Consumer,Office Supplies,Paper,2,305.12,0.15,518.7,42.13
1707,2022-03-25,North,Diya,Consumer,Electronics,Laptop,7,769.61,0.05,5117.91,843.43
1708,2022-01-22,Central,Pooja,Consumer,Office Supplies,Pens,9,914.62,0.2,6585.26,1498.32
1709,2023-04-04,West,Rohit,Home Office,Furniture,Tables,8,805.09,0.15,5474.61,863.27
1710,2023-06-23,South,Arjun,Home Office,Office Supplies,Pens,2,798.83,0.05,1517.78,242.86
1711,2023-12-08,South,Pooja,Corporate,Office Supplies,Paper,9,97.61,0.15,746.72,48.49
1712,2023-01-17,North,Nisha,Consumer,Furniture,Storage,7,1241.31,0.15,7385.79,1944.22
1713,2023-03-16,East,Vihaan,Home Office,Electronics,Accessories,9,1262.81,0.0,11365.29,3339.95
1714,2023-08-27,South,Meera,Home Office,Electronics,Mobile,5,1611.93,0.05,7656.67,468.7
1715,2022-01-21,South,Arjun,Consumer,Electronics,Accessories,2,1996.14,0.15,3393.44,366.77
1716,2022-10-30,Central,Vivaan,Consumer,Electronics,Accessories,2,1963.97,0.0,3927.94,505.51
1717,2022-03-25,South,Ananya,Home Office,Furniture,Storage,3,1998.53,0.1,5396.03,856.53
1718,2023-10-21,South,Krishna,Corporate,Furniture,Tables,8,51.95,0.2,332.48,90.55
1719,2023-03-29,West,Nisha,Consumer,Furniture,Storage,1,1998.63,0.05,1898.7,418.26
1720,2023-01-22,Central,Riya,Consumer,Electronics,Laptop,3,99.68,0.15,254.18,56.69
1721,2023-05-22,West,Varsha,Consumer,Electronics,Accessories,1,1556.63,0.1,1400.97,346.91
1722,2022-09-14,South,Riya,Corporate,Office Supplies,Pens,9,1514.9,0.1,12270.69,1924.03
1723,2023-07-24,South,Varsha,Home Office,Office Supplies,Pens,8,781.63,0.05,5940.39,1203.64
1724,2023-06-11,Central,Ananya,Home Office,Furniture,Storage,3,70.94,0.2,170.26,44.91
1725,2022-06-11,South,Kunal,Corporate,Furniture,Tables,3,1503.05,0.05,4283.69,590.46
1726,2022-06-12,South,Arjun,Corporate,Electronics,Mobile,3,1789.34,0.15,4562.82,784.78
1727,2023-06-08,East,Shiva,Corporate,Electronics,Mobile,2,936.92,0.15,1592.76,344.76
1728,2022-09-28,North,Rohit,Home Office,Electronics,Laptop,8,147.21,0.1,1059.91,252.01
1729,2023-05-07,East,Saanvi,Consumer,Furniture,Storage,8,1445.33,0.2,9250.11,2201.63
1730,2022-07-27,South,Kunal,Home Office,Office Supplies,Pens,9,973.34,0.0,8760.06,1381.88
1731,2023-06-23,Central,Meera,Consumer,Office Supplies,Pens,8,1415.6,0.2,9059.84,1265.23
1732,2023-08-07,North,Arjun,Corporate,Office Supplies,Pens,3,153.31,0.2,367.94,70.78
1733,2022-03-01,East,Aditya,Home Office,Furniture,Chairs,9,368.11,0.0,3312.99,600.34
1734,2023-03-06,West,Kunal,Corporate,Office Supplies,Pens,8,423.8,0.05,3220.88,713.61
1735,2023-10-19,East,Vivaan,Consumer,Electronics,Accessories,3,939.8,0.15,2396.49,363.65
1736,2023-08-28,East,Pooja,Corporate,Office Supplies,Binders,8,1084.98,0.1,7811.86,1508.89
1737,2022-11-05,East,Sneha,Corporate,Furniture,Chairs,3,1981.88,0.2,4756.51,873.86
1738,2023-06-04,North,Ananya,Corporate,Electronics,Mobile,7,1569.4,0.15,9337.93,2532.67
1739,2023-08-14,Central,Sai,Home Office,Furniture,Tables,2,1742.43,0.05,3310.62,706.97
1740,2022-01-27,North,Pooja,Consumer,Furniture,Chairs,5,1406.99,0.05,6683.2,365.2
1741,2023-11-17,West,Aditya,Home Office,Electronics,Accessories,1,994.03,0.05,944.33,54.19
1742,2023-07-16,North,Ananya,Home Office,Office Supplies,Paper,7,178.38,0.2,998.93,152.12
1743,2022-07-18,West,Sai,Consumer,Electronics,Accessories,7,1221.09,0.1,7692.87,973.82
1744,2023-01-22,East,Ananya,Corporate,Furniture,Chairs,7,1667.0,0.2,9335.2,1233.87
1745,2022-12-15,South,Varsha,Consumer,Office Supplies,Paper,4,1511.85,0.15,5140.29,288.23
1746,2023-11-24,East,Saanvi,Home Office,Furniture,Storage,6,574.65,0.15,2930.71,853.16
1747,2023-06-20,Central,Pooja,Home Office,Office Supplies,Pens,1,390.21,0.0,390.21,62.14
1748,2023-01-13,North,Diya,Home Office,Electronics,Accessories,1,1399.21,0.2,1119.37,126.22
1749,2023-07-12,Central,Pooja,Consumer,Electronics,Accessories,8,282.0,0.05,2143.2,588.66
1750,2023-06-11,Central,Saanvi,Consumer,Office Supplies,Paper,4,748.75,0.05,2845.25,179.59
1751,2022-06-02,Central,Kavya,Home Office,Furniture,Storage,5,880.99,0.05,4184.7,1229.38
1752,2022-07-25,South,Saanvi,Consumer,Furniture,Tables,7,774.51,0.05,5150.49,1238.64
1753,2023-03-31,Central,Shiva,Home Office,Electronics,Accessories,2,521.19,0.05,990.26,177.88
1754,2022-09-30,West,Rohit,Home Office,Electronics,Mobile,3,1127.78,0.15,2875.84,544.43
1755,2022-08-24,South,Sneha,Home Office,Office Supplies,Pens,1,1046.31,0.0,1046.31,189.59
1756,2023-06-05,Central,Pooja,Consumer,Office Supplies,Paper,3,625.12,0.1,1687.82,448.24
1757,2023-11-09,South,Krishna,Corporate,Electronics,Laptop,1,1214.39,0.0,1214.39,229.59
1758,2023-12-27,Central,Varsha,Consumer,Office Supplies,Paper,5,1008.38,0.2,4033.52,276.6
1759,2023-05-16,South,Sai,Corporate,Office Supplies,Paper,8,667.18,0.1,4803.7,1270.87
1760,2022-04-27,Central,Sai,Corporate,Electronics,Laptop,1,823.33,0.15,699.83,191.45
1761,2023-01-21,East,Krishna,Corporate,Office Supplies,Binders,5,416.22,0.15,1768.94,388.52
1762,2022-12-10,East,Kunal,Home Office,Office Supplies,Pens,5,503.0,0.1,2263.5,277.79
1763,2023-08-07,Central,Varsha,Consumer,Office Supplies,Pens,2,973.32,0.2,1557.31,412.31
1764,2023-01-30,Central,Kunal,Home Office,Furniture,Tables,3,746.21,0.2,1790.9,265.21
1765,2022-03-05,West,Shiva,Corporate,Office Supplies,Binders,1,692.27,0.2,553.82,144.34
1766,2023-12-18,South,Rohit,Corporate,Office Supplies,Binders,7,1810.95,0.2,10141.32,2468.1
1767,2023-12-22,Central,Pooja,Corporate,Electronics,Mobile,4,1689.63,0.05,6420.59,1452.63
1768,2022-03-13,Central,Meera,Consumer,Office Supplies,Paper,8,320.91,0.1,2310.55,396.04
1769,2022-10-01,East,Kavya,Corporate,Office Supplies,Pens,2,1475.16,0.0,2950.32,829.68
1770,2022-11-16,East,Vihaan,Corporate,Electronics,Laptop,2,1172.74,0.1,2110.93,187.39
1771,2022-12-04,Central,Aditya,Corporate,Electronics,Laptop,9,1792.05,0.15,13709.18,1112.15
1772,2023-01-01,South,Varsha,Home Office,Electronics,Accessories,2,1491.58,0.15,2535.69,182.34
1773,2023-05-10,North,Sneha,Consumer,Electronics,Accessories,8,676.05,0.1,4867.56,355.65
1774,2023-08-30,West,Riya,Consumer,Electronics,Laptop,4,475.59,0.1,1712.12,160.1
1775,2022-06-15,West,Vihaan,Consumer,Electronics,Laptop,7,1844.38,0.2,10328.53,2048.52
1776,2023-06-28,East,Sai,Home Office,Office Supplies,Paper,5,1520.69,0.0,7603.45,607.96
1777,2022-01-11,East,Riya,Corporate,Furniture,Tables,1,254.41,0.05,241.69,46.68
1778,2022-10-28,West,Vihaan,Home Office,Office Supplies,Pens,3,264.77,0.0,794.31,95.22
1779,2023-12-30,South,Nisha,Home Office,Electronics,Laptop,7,1907.97,0.0,13355.79,1119.58
1780,2022-04-12,Central,Sai,Corporate,Electronics,Mobile,9,1760.55,0.1,14260.46,2503.17
1781,2023-03-01,East,Kunal,Consumer,Office Supplies,Pens,6,1810.8,0.2,8691.84,2544.36
1782,2023-01-27,Central,Nisha,Home Office,Electronics,Laptop,3,648.06,0.1,1749.76,328.08
1783,2022-08-02,South,Kavya,Corporate,Furniture,Chairs,4,912.06,0.05,3465.83,635.82
1784,2023-11-22,North,Diya,Consumer,Electronics,Mobile,4,1899.08,0.2,6077.06,1745.33
1785,2022-03-29,East,Saanvi,Home Office,Office Supplies,Pens,7,162.81,0.0,1139.67,306.87
1786,2023-07-07,East,Nisha,Corporate,Furniture,Tables,2,409.8,0.2,655.68,67.69
1787,2023-02-05,East,Krishna,Home Office,Office Supplies,Pens,8,499.17,0.05,3793.69,817.08
1788,2023-08-11,Central,Varsha,Corporate,Office Supplies,Pens,6,1218.19,0.1,6578.23,1887.45
1789,2022-02-15,South,Krishna,Home Office,Electronics,Laptop,3,269.73,0.15,687.81,39.0
1790,2023-11-03,North,Sneha,Consumer,Office Supplies,Pens,6,269.37,0.05,1535.41,293.56
1791,2023-04-08,Central,Vivaan,Corporate,Furniture,Tables,3,1232.46,0.15,3142.77,315.71
1792,2023-08-15,West,Kunal,Consumer,Furniture,Chairs,2,636.27,0.0,1272.54,227.8
1793,2022-11-06,East,Krishna,Consumer,Office Supplies,Binders,1,1500.96,0.2,1200.77,328.85
1794,2022-03-27,Central,Rohit,Consumer,Office Supplies,Paper,3,196.5,0.15,501.08,140.29
1795,2022-04-02,East,Rohit,Consumer,Electronics,Mobile,2,1768.96,0.1,3184.13,394.54
1796,2023-10-22,South,Saanvi,Consumer,Electronics,Accessories,9,1408.24,0.0,12674.16,3692.45
1797,2023-11-04,West,Sai,Corporate,Electronics,Accessories,7,1428.46,0.05,9499.26,2725.94
1798,2023-12-15,South,Aditya,Home Office,Office Supplies,Pens,1,1895.49,0.0,1895.49,186.18
1799,2022-08-30,North,Vihaan,Consumer,Furniture,Tables,9,1271.41,0.05,10870.56,2947.17
1800,2022-01-02,West,Riya,Home Office,Furniture,Tables,7,1869.26,0.2,10467.86,833.3
1801,2022-08-13,South,Riya,Corporate,Office Supplies,Pens,8,1899.98,0.05,14439.85,3233.91
1802,2023-08-12,North,Rohit,Consumer,Electronics,Accessories,4,412.16,0.2,1318.91,240.14
1803,2022-04-26,North,Vihaan,Consumer,Electronics,Accessories,9,1672.15,0.05,14296.88,2458.44
1804,2023-10-28,North,Varsha,Home Office,Electronics,Accessories,7,677.28,0.15,4029.82,1208.16
1805,2022-04-13,Central,Pooja,Home Office,Furniture,Tables,7,495.62,0.0,3469.34,947.89
1806,2022-07-13,East,Diya,Home Office,Electronics,Accessories,6,1246.52,0.05,7105.16,1621.18
1807,2022-06-15,North,Meera,Consumer,Electronics,Mobile,5,580.9,0.05,2759.28,411.37
1808,2022-03-31,South,Varsha,Home Office,Office Supplies,Binders,7,1529.97,0.2,8567.83,525.66
1809,2023-11-17,West,Arjun,Home Office,Office Supplies,Pens,3,120.78,0.1,326.11,60.7
1810,2022-05-02,Central,Arjun,Home Office,Electronics,Laptop,3,427.77,0.2,1026.65,233.2
1811,2022-05-23,South,Shiva,Consumer,Office Supplies,Paper,5,775.17,0.1,3488.26,921.27
1812,2022-04-16,East,Nisha,Home Office,Office Supplies,Pens,3,813.14,0.15,2073.51,179.6
1813,2023-03-04,East,Kunal,Corporate,Office Supplies,Pens,7,1226.82,0.2,6870.19,424.83
1814,2022-11-01,Central,Rohit,Consumer,Office Supplies,Pens,2,906.91,0.05,1723.13,351.09
1815,2022-11-13,West,Nisha,Corporate,Office Supplies,Binders,6,1643.72,0.15,8382.97,1307.64
1816,2023-09-27,South,Sneha,Corporate,Furniture,Storage,9,1981.14,0.2,14264.21,1880.54
1817,2022-01-09,West,Shiva,Corporate,Furniture,Storage,4,1760.75,0.2,5634.4,1588.06
1818,2022-03-14,Central,Rohit,Consumer,Office Supplies,Binders,5,523.21,0.2,2092.84,226.82
1819,2022-12-25,Central,Sai,Home Office,Electronics,Laptop,4,699.97,0.15,2379.9,495.19
1820,2022-08-11,South,Saanvi,Consumer,Electronics,Mobile,2,1738.24,0.0,3476.48,973.63
1821,2023-02-20,Central,Shiva,Corporate,Office Supplies,Binders,5,689.75,0.15,2931.44,708.11
1822,2023-07-07,Central,Arjun,Corporate,Furniture,Storage,5,262.88,0.2,1051.52,274.25
1823,2023-01-05,East,Krishna,Consumer,Electronics,Laptop,3,1535.02,0.1,4144.55,1101.02
1824,2023-12-17,West,Arjun,Corporate,Furniture,Chairs,4,1553.46,0.1,5592.46,1004.4
1825,2022-09-21,Central,Krishna,Corporate,Office Supplies,Pens,8,641.26,0.1,4617.07,1204.7
1826,2023-11-21,West,Riya,Corporate,Office Supplies,Paper,8,1981.39,0.15,13473.45,2484.61
1827,2022-11-14,North,Aarav,Home Office,Furniture,Chairs,7,799.44,0.1,5036.47,704.2
1828,2022-03-25,East,Diya,Consumer,Furniture,Storage,9,1026.52,0.05,8776.75,2410.69
1829,2022-11-14,South,Diya,Home Office,Office Supplies,Paper,1,1237.68,0.1,1113.91,237.03
1830,2022-04-21,North,Krishna,Corporate,Furniture,Chairs,5,1528.37,0.1,6877.66,1011.31
1831,2022-09-08,North,Saanvi,Corporate,Furniture,Tables,4,910.73,0.05,3460.77,506.22
1832,2023-01-18,South,Krishna,Consumer,Office Supplies,Pens,4,201.08,0.0,804.32,161.23
1833,2022-01-07,East,Arjun,Corporate,Office Supplies,Pens,4,875.06,0.2,2800.19,273.58
1834,2023-04-04,West,Sai,Home Office,Electronics,Accessories,4,311.16,0.05,1182.41,335.75
1835,2022-03-25,South,Vihaan,Corporate,Office Supplies,Binders,3,861.57,0.05,2455.47,392.08
1836,2022-07-27,West,Shiva,Consumer,Electronics,Laptop,6,1153.57,0.15,5883.21,823.5
1837,2023-01-25,East,Aditya,Home Office,Office Supplies,Binders,7,1844.65,0.15,10975.67,2872.79
1838,2022-11-10,West,Pooja,Home Office,Furniture,Tables,4,496.91,0.15,1689.49,268.69
1839,2022-01-22,South,Riya,Consumer,Electronics,Mobile,5,730.75,0.0,3653.75,1052.92
1840,2023-02-14,Central,Vihaan,Corporate,Furniture,Chairs,3,693.75,0.0,2081.25,480.54
1841,2023-05-30,South,Ananya,Corporate,Office Supplies,Pens,8,1598.18,0.2,10228.35,1618.88
1842,2022-05-07,South,Ananya,Home Office,Office Supplies,Binders,8,1054.13,0.2,6746.43,1776.89
1843,2023-12-01,South,Riya,Corporate,Electronics,Mobile,5,1323.51,0.1,5955.8,1204.93
1844,2022-01-14,South,Meera,Corporate,Electronics,Laptop,3,153.64,0.2,368.74,48.24
1845,2022-01-12,West,Aditya,Home Office,Electronics,Mobile,4,1042.2,0.0,4168.8,1104.28
1846,2022-03-28,Central,Saanvi,Corporate,Furniture,Storage,9,1264.5,0.0,11380.5,1870.8
1847,2023-06-08,Central,Riya,Home Office,Furniture,Chairs,8,300.37,0.2,1922.37,519.76
1848,2023-06-21,North,Vihaan,Corporate,Electronics,Mobile,5,314.49,0.0,1572.45,410.35
1849,2022-10-28,East,Shiva,Consumer,Electronics,Laptop,1,1192.64,0.1,1073.38,130.31
1850,2022-08-31,West,Saanvi,Consumer,Office Supplies,Binders,4,505.31,0.15,1718.05,231.44
1851,2022-05-02,Central,Ananya,Consumer,Furniture,Tables,7,184.23,0.1,1160.65,285.31
1852,2022-05-27,North,Vivaan,Home Office,Electronics,Mobile,6,614.91,0.05,3504.99,1008.55
1853,2023-07-21,North,Arjun,Consumer,Electronics,Laptop,2,1317.44,0.2,2107.9,214.03
1854,2022-12-22,East,Meera,Home Office,Furniture,Chairs,9,659.53,0.15,5045.4,1125.64
1855,2023-11-16,North,Rohit,Corporate,Office Supplies,Binders,9,1542.9,0.1,12497.49,2706.01
1856,2023-09-23,South,Sai,Home Office,Furniture,Tables,5,742.02,0.15,3153.58,320.05
1857,2022-11-05,Central,Sneha,Corporate,Electronics,Accessories,8,84.7,0.2,542.08,113.93
1858,2023-11-26,East,Sneha,Home Office,Electronics,Mobile,8,1200.42,0.05,9123.19,2316.83
1859,2022-10-15,South,Kunal,Home Office,Office Supplies,Binders,1,990.06,0.05,940.56,271.21
1860,2022-11-03,South,Sneha,Home Office,Electronics,Laptop,9,1443.57,0.05,12342.52,1077.46
1861,2023-08-17,North,Diya,Corporate,Office Supplies,Paper,9,1197.68,0.15,9162.25,1744.38
1862,2023-12-24,North,Riya,Consumer,Office Supplies,Paper,7,1384.12,0.0,9688.84,2380.84
1863,2023-10-24,South,Nisha,Consumer,Furniture,Chairs,3,705.45,0.1,1904.72,516.69
1864,2023-07-03,South,Shiva,Consumer,Electronics,Accessories,5,1497.04,0.05,7110.94,1726.03
1865,2022-12-18,West,Saanvi,Consumer,Electronics,Mobile,7,838.53,0.2,4695.77,714.25
1866,2022-11-08,Central,Sneha,Corporate,Electronics,Mobile,9,1365.07,0.1,11057.07,973.81
1867,2022-02-28,East,Vivaan,Consumer,Furniture,Tables,5,760.18,0.05,3610.85,1025.56
1868,2023-10-05,South,Vihaan,Corporate,Electronics,Mobile,4,1957.76,0.05,7439.49,546.05
1869,2023-12-15,North,Kavya,Consumer,Furniture,Chairs,1,1865.4,0.1,1678.86,482.32
1870,2022-02-04,Central,Ananya,Consumer,Electronics,Mobile,3,1696.79,0.1,4581.33,1096.84
1871,2023-03-21,Central,Krishna,Corporate,Furniture,Chairs,4,231.76,0.1,834.34,53.8
1872,2022-04-03,Central,Riya,Corporate,Office Supplies,Binders,7,632.47,0.1,3984.56,718.97
1873,2022-07-26,North,Krishna,Home Office,Electronics,Accessories,6,87.93,0.2,422.06,72.47
1874,2022-12-19,North,Aditya,Corporate,Office Supplies,Paper,9,1099.29,0.05,9398.93,796.07
1875,2022-11-28,West,Pooja,Home Office,Electronics,Accessories,7,1199.39,0.2,6716.58,968.48
1876,2023-12-26,North,Nisha,Home Office,Furniture,Chairs,4,609.93,0.15,2073.76,137.31
1877,2022-06-08,West,Meera,Consumer,Furniture,Chairs,7,524.17,0.05,3485.73,584.61
1878,2022-01-24,West,Rohit,Consumer,Office Supplies,Paper,4,666.55,0.0,2666.2,243.66
1879,2023-02-08,Central,Aditya,Home Office,Furniture,Storage,9,156.43,0.2,1126.3,243.09
1880,2023-05-31,East,Sai,Consumer,Office Supplies,Paper,2,215.17,0.2,344.27,54.7
1881,2022-12-30,East,Kunal,Home Office,Office Supplies,Binders,6,1106.45,0.05,6306.76,467.84
1882,2023-01-17,East,Vivaan,Consumer,Furniture,Tables,4,619.42,0.05,2353.8,240.95
1883,2023-06-16,East,Riya,Corporate,Office Supplies,Binders,7,1904.58,0.05,12665.46,1488.81
1884,2022-06-01,East,Krishna,Corporate,Electronics,Mobile,7,676.44,0.2,3788.06,756.54
1885,2023-07-16,North,Sneha,Consumer,Office Supplies,Paper,7,836.45,0.0,5855.15,1487.81
1886,2023-11-20,North,Kavya,Consumer,Electronics,Mobile,1,403.71,0.05,383.52,34.72
1887,2023-08-31,East,Vivaan,Corporate,Electronics,Laptop,8,219.61,0.15,1493.35,241.63
1888,2023-09-09,Central,Pooja,Corporate,Electronics,Accessories,1,1104.79,0.15,939.07,79.07
1889,2023-02-24,Central,Krishna,Corporate,Furniture,Tables,5,1986.28,0.0,9931.4,517.73
1890,2022-09-07,North,Sneha,Home Office,Office Supplies,Pens,2,1521.46,0.0,3042.92,756.91
1891,2022-04-27,Central,Pooja,Home Office,Office Supplies,Binders,7,1749.01,0.2,9794.46,1137.42
1892,2023-05-27,East,Arjun,Corporate,Office Supplies,Paper,4,1005.7,0.1,3620.52,513.91
1893,2023-08-01,West,Nisha,Corporate,Office Supplies,Binders,2,1636.63,0.2,2618.61,454.7
1894,2022-12-01,South,Arjun,Corporate,Electronics,Laptop,6,449.79,0.15,2293.93,281.68
1895,2023-02-22,South,Riya,Corporate,Electronics,Accessories,4,1737.56,0.1,6255.22,1589.8
1896,2022-10-22,East,Sneha,Consumer,Furniture,Chairs,9,1698.46,0.0,15286.14,902.33
1897,2023-01-06,South,Krishna,Corporate,Furniture,Storage,1,840.91,0.2,672.73,88.3
1898,2022-07-05,West,Ananya,Consumer,Furniture,Storage,5,628.75,0.05,2986.56,861.76
1899,2022-09-03,East,Diya,Corporate,Office Supplies,Binders,1,1915.92,0.15,1628.53,330.16
1900,2023-09-29,West,Varsha,Corporate,Electronics,Laptop,4,1055.07,0.0,4220.28,665.54
1901,2022-09-25,North,Nisha,Home Office,Electronics,Laptop,4,224.67,0.0,898.68,99.06
1902,2023-10-05,Central,Vihaan,Consumer,Electronics,Laptop,7,883.74,0.05,5876.87,1635.78
1903,2022-08-25,South,Vihaan,Consumer,Office Supplies,Paper,9,497.21,0.0,4474.89,1210.59
1904,2023-06-14,North,Aarav,Corporate,Office Supplies,Pens,6,1673.88,0.15,8536.79,2386.13
1905,2023-07-06,North,Saanvi,Consumer,Office Supplies,Binders,7,337.59,0.0,2363.13,197.33
1906,2022-01-21,East,Meera,Consumer,Furniture,Tables,8,895.56,0.1,6448.03,614.01
1907,2023-06-04,East,Riya,Corporate,Office Supplies,Paper,7,1512.71,0.0,10588.97,2434.74
1908,2022-04-10,East,Riya,Corporate,Electronics,Laptop,4,1408.5,0.15,4788.9,1015.3
1909,2023-04-23,South,Aditya,Corporate,Office Supplies,Paper,4,144.57,0.2,462.62,128.84
1910,2023-08-22,Central,Kavya,Home Office,Electronics,Laptop,1,99.59,0.2,79.67,23.1
1911,2022-10-25,Central,Saanvi,Consumer,Electronics,Laptop,3,1058.89,0.05,3017.84,900.08
1912,2023-06-10,South,Ananya,Corporate,Office Supplies,Paper,9,189.24,0.05,1618.0,335.35
1913,2022-11-30,Central,Riya,Corporate,Electronics,Mobile,9,824.28,0.15,6305.74,759.99
1914,2022-01-02,West,Sneha,Consumer,Office Supplies,Pens,1,1856.51,0.05,1763.68,489.23
1915,2023-01-10,Central,Shiva,Corporate,Office Supplies,Paper,6,774.63,0.15,3950.61,911.83
1916,2022-10-20,North,Saanvi,Corporate,Electronics,Mobile,5,179.21,0.15,761.64,98.07
1917,2023-07-07,South,Saanvi,Corporate,Furniture,Tables,4,1117.47,0.05,4246.39,466.06
1918,2022-11-14,South,Nisha,Home Office,Electronics,Laptop,2,1066.64,0.2,1706.62,279.59
1919,2023-05-17,West,Riya,Corporate,Electronics,Accessories,4,781.98,0.05,2971.52,506.01
1920,2023-01-16,East,Varsha,Consumer,Electronics,Mobile,3,1896.82,0.2,4552.37,405.79
1921,2023-09-15,West,Rohit,Consumer,Furniture,Tables,1,984.95,0.1,886.46,183.22
1922,2022-01-14,North,Sai,Consumer,Electronics,Laptop,6,1072.21,0.1,5789.93,1583.34
1923,2023-05-19,Central,Kunal,Home Office,Office Supplies,Pens,9,1395.21,0.2,10045.51,2622.08
